s3_key,collect,path,step,filename,size_bytes,last_modified,category
IHTest_202104_DistStA/Path35_DistStA/Path35_Step12_DistStA/IHTest_202104_Path35_Step12_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step12_DistStA,IHTest_202104_Path35_Step12_LWHSI1_collect1_DistStA.hdr,3583,2024-05-02T12:54:30+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step12_DistStA/IHTest_202104_Path35_Step12_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step12_DistStA,IHTest_202104_Path35_Step12_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T12:44:39+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step12_DistStA/IHTest_202104_Path35_Step12_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step12_DistStA,IHTest_202104_Path35_Step12_LWHSI1_collect2_DistStA.hdr,3583,2024-05-02T12:45:52+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step12_DistStA/IHTest_202104_Path35_Step12_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step12_DistStA,IHTest_202104_Path35_Step12_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T12:54:32+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step12_DistStA/IHTest_202104_Path35_Step12_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step12_DistStA,IHTest_202104_Path35_Step12_LWHSI1_collect3_DistStA.hdr,3583,2024-05-02T12:55:33+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step12_DistStA/IHTest_202104_Path35_Step12_LWHSI1_collect4_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step12_DistStA,IHTest_202104_Path35_Step12_LWHSI1_collect4_DistStA.bsq,425984000,2024-05-02T12:45:55+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step12_DistStA/IHTest_202104_Path35_Step12_LWHSI1_collect4_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step12_DistStA,IHTest_202104_Path35_Step12_LWHSI1_collect4_DistStA.hdr,3583,2024-05-02T12:47:28+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step12_DistStA/IHTest_202104_Path35_Step12_LWHSI1_collect5_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step12_DistStA,IHTest_202104_Path35_Step12_LWHSI1_collect5_DistStA.bsq,425984000,2024-05-02T12:55:35+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step12_DistStA/IHTest_202104_Path35_Step12_LWHSI1_collect5_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step12_DistStA,IHTest_202104_Path35_Step12_LWHSI1_collect5_DistStA.hdr,3583,2024-05-02T12:57:18+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step12_DistStA/IHTest_202104_Path35_Step12_LWHSI1_collect6_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step12_DistStA,IHTest_202104_Path35_Step12_LWHSI1_collect6_DistStA.bsq,425984000,2024-05-02T12:47:30+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step12_DistStA/IHTest_202104_Path35_Step12_LWHSI1_collect6_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step12_DistStA,IHTest_202104_Path35_Step12_LWHSI1_collect6_DistStA.hdr,3583,2024-05-02T12:49:10+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step12_DistStA/IHTest_202104_Path35_Step12_LWHSI1_collect7_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step12_DistStA,IHTest_202104_Path35_Step12_LWHSI1_collect7_DistStA.bsq,425984000,2024-05-02T12:57:21+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step12_DistStA/IHTest_202104_Path35_Step12_LWHSI1_collect7_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step12_DistStA,IHTest_202104_Path35_Step12_LWHSI1_collect7_DistStA.hdr,3583,2024-05-02T12:58:42+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step12_DistStA/IHTest_202104_Path35_Step12_LWHSI1_collect8_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step12_DistStA,IHTest_202104_Path35_Step12_LWHSI1_collect8_DistStA.bsq,425984000,2024-05-02T12:58:44+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step12_DistStA/IHTest_202104_Path35_Step12_LWHSI1_collect8_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step12_DistStA,IHTest_202104_Path35_Step12_LWHSI1_collect8_DistStA.hdr,3583,2024-05-02T13:00:10+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step12_DistStA/IHTest_202104_Path35_Step12_LWHSI1_collect9_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step12_DistStA,IHTest_202104_Path35_Step12_LWHSI1_collect9_DistStA.bsq,425984000,2024-05-02T12:49:12+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step12_DistStA/IHTest_202104_Path35_Step12_LWHSI1_collect9_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step12_DistStA,IHTest_202104_Path35_Step12_LWHSI1_collect9_DistStA.hdr,3583,2024-05-02T12:51:12+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step13_DistStA/IHTest_202104_Path35_Step13_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step13_DistStA,IHTest_202104_Path35_Step13_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T13:37:42+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step13_DistStA/IHTest_202104_Path35_Step13_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step13_DistStA,IHTest_202104_Path35_Step13_LWHSI1_collect0_DistStA.hdr,3583,2024-05-02T13:39:22+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step13_DistStA/IHTest_202104_Path35_Step13_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step13_DistStA,IHTest_202104_Path35_Step13_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T13:23:24+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step13_DistStA/IHTest_202104_Path35_Step13_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step13_DistStA,IHTest_202104_Path35_Step13_LWHSI1_collect1_DistStA.hdr,3583,2024-05-02T13:24:33+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step13_DistStA/IHTest_202104_Path35_Step13_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step13_DistStA,IHTest_202104_Path35_Step13_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T13:39:26+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step13_DistStA/IHTest_202104_Path35_Step13_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step13_DistStA,IHTest_202104_Path35_Step13_LWHSI1_collect2_DistStA.hdr,3583,2024-05-02T13:41:09+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step13_DistStA/IHTest_202104_Path35_Step13_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step13_DistStA,IHTest_202104_Path35_Step13_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T13:24:35+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step13_DistStA/IHTest_202104_Path35_Step13_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step13_DistStA,IHTest_202104_Path35_Step13_LWHSI1_collect3_DistStA.hdr,3583,2024-05-02T13:26:36+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step13_DistStA/IHTest_202104_Path35_Step13_LWHSI1_collect4_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step13_DistStA,IHTest_202104_Path35_Step13_LWHSI1_collect4_DistStA.bsq,425984000,2024-05-02T13:41:12+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step13_DistStA/IHTest_202104_Path35_Step13_LWHSI1_collect4_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step13_DistStA,IHTest_202104_Path35_Step13_LWHSI1_collect4_DistStA.hdr,3583,2024-05-02T13:42:47+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step13_DistStA/IHTest_202104_Path35_Step13_LWHSI1_collect5_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step13_DistStA,IHTest_202104_Path35_Step13_LWHSI1_collect5_DistStA.bsq,425984000,2024-05-02T13:26:39+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step13_DistStA/IHTest_202104_Path35_Step13_LWHSI1_collect5_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step13_DistStA,IHTest_202104_Path35_Step13_LWHSI1_collect5_DistStA.hdr,3583,2024-05-02T13:28:59+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step13_DistStA/IHTest_202104_Path35_Step13_LWHSI1_collect6_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step13_DistStA,IHTest_202104_Path35_Step13_LWHSI1_collect6_DistStA.bsq,425984000,2024-05-02T13:42:49+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step13_DistStA/IHTest_202104_Path35_Step13_LWHSI1_collect6_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step13_DistStA,IHTest_202104_Path35_Step13_LWHSI1_collect6_DistStA.hdr,3583,2024-05-02T13:44:43+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step13_DistStA/IHTest_202104_Path35_Step13_LWHSI1_collect7_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step13_DistStA,IHTest_202104_Path35_Step13_LWHSI1_collect7_DistStA.bsq,425984000,2024-05-02T13:29:02+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step13_DistStA/IHTest_202104_Path35_Step13_LWHSI1_collect7_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step13_DistStA,IHTest_202104_Path35_Step13_LWHSI1_collect7_DistStA.hdr,3583,2024-05-02T13:30:19+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step13_DistStA/IHTest_202104_Path35_Step13_LWHSI1_collect8_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step13_DistStA,IHTest_202104_Path35_Step13_LWHSI1_collect8_DistStA.bsq,425984000,2024-05-02T13:30:22+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step13_DistStA/IHTest_202104_Path35_Step13_LWHSI1_collect8_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step13_DistStA,IHTest_202104_Path35_Step13_LWHSI1_collect8_DistStA.hdr,3583,2024-05-02T13:31:48+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step13_DistStA/IHTest_202104_Path35_Step13_LWHSI1_collect9_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step13_DistStA,IHTest_202104_Path35_Step13_LWHSI1_collect9_DistStA.bsq,425984000,2024-05-02T13:44:46+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step13_DistStA/IHTest_202104_Path35_Step13_LWHSI1_collect9_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step13_DistStA,IHTest_202104_Path35_Step13_LWHSI1_collect9_DistStA.hdr,3583,2024-05-02T13:46:55+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step1_DistStA/IHTest_202104_Path35_Step1_HiResLIDAR_DistStA.las,IHTest_202104_DistStA,Path35_DistStA,Path35_Step1_DistStA,IHTest_202104_Path35_Step1_HiResLIDAR_DistStA.las,535181067,2024-05-02T14:10:57+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step1_DistStA/IHTest_202104_Path35_Step1_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step1_DistStA,IHTest_202104_Path35_Step1_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T14:25:00+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step1_DistStA/IHTest_202104_Path35_Step1_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step1_DistStA,IHTest_202104_Path35_Step1_LWHSI1_collect0_DistStA.hdr,3583,2024-05-02T14:27:34+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step1_DistStA/IHTest_202104_Path35_Step1_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step1_DistStA,IHTest_202104_Path35_Step1_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T14:12:45+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step1_DistStA/IHTest_202104_Path35_Step1_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step1_DistStA,IHTest_202104_Path35_Step1_LWHSI1_collect1_DistStA.hdr,3583,2024-05-02T14:14:12+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step1_DistStA/IHTest_202104_Path35_Step1_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step1_DistStA,IHTest_202104_Path35_Step1_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T14:27:37+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step1_DistStA/IHTest_202104_Path35_Step1_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step1_DistStA,IHTest_202104_Path35_Step1_LWHSI1_collect2_DistStA.hdr,3583,2024-05-02T14:29:03+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step1_DistStA/IHTest_202104_Path35_Step1_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step1_DistStA,IHTest_202104_Path35_Step1_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T14:14:15+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step1_DistStA/IHTest_202104_Path35_Step1_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step1_DistStA,IHTest_202104_Path35_Step1_LWHSI1_collect3_DistStA.hdr,3583,2024-05-02T14:15:40+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step2_DistStA/IHTest_202104_Path35_Step2_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step2_DistStA,IHTest_202104_Path35_Step2_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T14:59:26+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step2_DistStA/IHTest_202104_Path35_Step2_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step2_DistStA,IHTest_202104_Path35_Step2_LWHSI1_collect0_DistStA.hdr,3583,2024-05-02T15:01:37+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step2_DistStA/IHTest_202104_Path35_Step2_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step2_DistStA,IHTest_202104_Path35_Step2_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T14:40:46+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step2_DistStA/IHTest_202104_Path35_Step2_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step2_DistStA,IHTest_202104_Path35_Step2_LWHSI1_collect1_DistStA.hdr,3583,2024-05-02T14:42:07+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step2_DistStA/IHTest_202104_Path35_Step2_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step2_DistStA,IHTest_202104_Path35_Step2_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T15:01:44+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step2_DistStA/IHTest_202104_Path35_Step2_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step2_DistStA,IHTest_202104_Path35_Step2_LWHSI1_collect2_DistStA.hdr,3583,2024-05-02T15:03:53+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step2_DistStA/IHTest_202104_Path35_Step2_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step2_DistStA,IHTest_202104_Path35_Step2_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T14:42:10+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step2_DistStA/IHTest_202104_Path35_Step2_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step2_DistStA,IHTest_202104_Path35_Step2_LWHSI1_collect3_DistStA.hdr,3583,2024-05-02T14:44:25+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step3_DistStA/IHTest_202104_Path35_Step3_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step3_DistStA,IHTest_202104_Path35_Step3_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T15:10:51+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step3_DistStA/IHTest_202104_Path35_Step3_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step3_DistStA,IHTest_202104_Path35_Step3_LWHSI1_collect0_DistStA.hdr,3583,2024-05-02T15:12:33+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step3_DistStA/IHTest_202104_Path35_Step3_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step3_DistStA,IHTest_202104_Path35_Step3_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T15:31:51+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step3_DistStA/IHTest_202104_Path35_Step3_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step3_DistStA,IHTest_202104_Path35_Step3_LWHSI1_collect1_DistStA.hdr,3583,2024-05-02T15:32:59+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step3_DistStA/IHTest_202104_Path35_Step3_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step3_DistStA,IHTest_202104_Path35_Step3_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T15:12:36+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step3_DistStA/IHTest_202104_Path35_Step3_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step3_DistStA,IHTest_202104_Path35_Step3_LWHSI1_collect2_DistStA.hdr,3583,2024-05-02T15:14:06+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step3_DistStA/IHTest_202104_Path35_Step3_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step3_DistStA,IHTest_202104_Path35_Step3_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T15:33:01+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step3_DistStA/IHTest_202104_Path35_Step3_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step3_DistStA,IHTest_202104_Path35_Step3_LWHSI1_collect3_DistStA.hdr,3583,2024-05-02T15:34:27+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step4_DistStA/IHTest_202104_Path35_Step4_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step4_DistStA,IHTest_202104_Path35_Step4_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T15:30:23+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step4_DistStA/IHTest_202104_Path35_Step4_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step4_DistStA,IHTest_202104_Path35_Step4_LWHSI1_collect0_DistStA.hdr,3583,2024-05-02T15:32:05+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step4_DistStA/IHTest_202104_Path35_Step4_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step4_DistStA,IHTest_202104_Path35_Step4_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T16:09:13+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step4_DistStA/IHTest_202104_Path35_Step4_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step4_DistStA,IHTest_202104_Path35_Step4_LWHSI1_collect1_DistStA.hdr,3583,2024-05-02T16:10:42+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step4_DistStA/IHTest_202104_Path35_Step4_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step4_DistStA,IHTest_202104_Path35_Step4_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T15:32:10+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step4_DistStA/IHTest_202104_Path35_Step4_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step4_DistStA,IHTest_202104_Path35_Step4_LWHSI1_collect2_DistStA.hdr,3583,2024-05-02T15:33:36+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step4_DistStA/IHTest_202104_Path35_Step4_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step4_DistStA,IHTest_202104_Path35_Step4_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T16:10:44+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step4_DistStA/IHTest_202104_Path35_Step4_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step4_DistStA,IHTest_202104_Path35_Step4_LWHSI1_collect3_DistStA.hdr,3583,2024-05-02T16:12:13+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step5_DistStA/IHTest_202104_Path35_Step5_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step5_DistStA,IHTest_202104_Path35_Step5_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T16:42:40+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step5_DistStA/IHTest_202104_Path35_Step5_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step5_DistStA,IHTest_202104_Path35_Step5_LWHSI1_collect0_DistStA.hdr,3583,2024-05-02T16:44:15+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step5_DistStA/IHTest_202104_Path35_Step5_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step5_DistStA,IHTest_202104_Path35_Step5_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T15:57:58+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step5_DistStA/IHTest_202104_Path35_Step5_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step5_DistStA,IHTest_202104_Path35_Step5_LWHSI1_collect1_DistStA.hdr,3583,2024-05-02T15:59:50+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step5_DistStA/IHTest_202104_Path35_Step5_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step5_DistStA,IHTest_202104_Path35_Step5_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T16:44:18+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step5_DistStA/IHTest_202104_Path35_Step5_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step5_DistStA,IHTest_202104_Path35_Step5_LWHSI1_collect2_DistStA.hdr,3583,2024-05-02T16:45:43+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step5_DistStA/IHTest_202104_Path35_Step5_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step5_DistStA,IHTest_202104_Path35_Step5_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T15:59:54+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step5_DistStA/IHTest_202104_Path35_Step5_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step5_DistStA,IHTest_202104_Path35_Step5_LWHSI1_collect3_DistStA.hdr,3583,2024-05-02T16:01:18+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step6_DistStA/IHTest_202104_Path35_Step6_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step6_DistStA,IHTest_202104_Path35_Step6_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T17:06:39+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step6_DistStA/IHTest_202104_Path35_Step6_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step6_DistStA,IHTest_202104_Path35_Step6_LWHSI1_collect0_DistStA.hdr,3583,2024-05-02T17:08:14+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step6_DistStA/IHTest_202104_Path35_Step6_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step6_DistStA,IHTest_202104_Path35_Step6_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T16:31:38+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step6_DistStA/IHTest_202104_Path35_Step6_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step6_DistStA,IHTest_202104_Path35_Step6_LWHSI1_collect1_DistStA.hdr,3583,2024-05-02T16:32:59+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step6_DistStA/IHTest_202104_Path35_Step6_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path35_DistStA,Path35_Step6_DistStA,IHTest_202104_Path35_Step6_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T17:08:16+00:00,raw
IHTest_202104_DistStA/Path35_DistStA/Path35_Step6_DistStA/IHTest_202104_Path35_Step6_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path35_DistStA,Path35_Step6_DistStA,IHTest_202104_Path35_Step6_LWHSI1_collect2_DistStA.hdr,3583,2024-05-02T17:09:30+00:00,raw
