scene_id,scene,collection,path,step,path_name,step_name,source_pool,scene_dir,hdr_path,bsq_path,original_cyl_path,original_corresp_path,manual_picks_path,benchmark_corresp_path,benchmark_cyl_path,las_path,sensor_id,sensor_num_bands,fit_rmse_total_px,num_picked_pairs,fit_json,session_json,has_fit_json,has_session_json,join_key
IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step11,IHTest_202204_DistStA-20221110 / path21 / path21_step11,IHTest_202204_DistStA-20221110,path21,path21_step11,Path21_DistStA,Path21_Step11,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step11,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step11/IHTest_202204_Path21_Step11_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step11/IHTest_202204_Path21_Step11_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step11/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step11/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step11/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step11/IHTest_202204_Path21_Step11_HiResLIDAR_DistStA.las,LWHSI1,256.0,5.57100890648597,12.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step11/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step11/session.json,True,True,IHTest_202204_DistStA-20221110|path21|path21_step11
IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step12,IHTest_202204_DistStA-20221110 / path21 / path21_step12,IHTest_202204_DistStA-20221110,path21,path21_step12,Path21_DistStA,Path21_Step12,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step12,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step12/IHTest_202204_Path21_Step12_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step12/IHTest_202204_Path21_Step12_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step12/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step12/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step12/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step12/IHTest_202204_Path21_Step12_HiResLIDAR_DistStA.las,LWHSI1,256.0,1.4293148388945358,9.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step12/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step12/session.json,True,True,IHTest_202204_DistStA-20221110|path21|path21_step12
IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step13,IHTest_202204_DistStA-20221110 / path21 / path21_step13,IHTest_202204_DistStA-20221110,path21,path21_step13,Path21_DistStA,Path21_Step13,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step13,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step13/IHTest_202204_Path21_Step13_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step13/IHTest_202204_Path21_Step13_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step13/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step13/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step13/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step13/IHTest_202204_Path21_Step13_HiResLIDAR_DistStA.las,LWHSI1,256.0,2.5677996388200124,10.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step13/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step13/session.json,True,True,IHTest_202204_DistStA-20221110|path21|path21_step13
IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step14,IHTest_202204_DistStA-20221110 / path21 / path21_step14,IHTest_202204_DistStA-20221110,path21,path21_step14,Path21_DistStA,Path21_Step14,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step14,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step14/IHTest_202204_Path21_Step14_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step14/IHTest_202204_Path21_Step14_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step14/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step14/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step14/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step14/IHTest_202204_Path21_Step14_HiResLIDAR_DistStA.las,LWHSI1,256.0,0.8028549574909641,8.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step14/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step14/session.json,True,True,IHTest_202204_DistStA-20221110|path21|path21_step14
IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step15,IHTest_202204_DistStA-20221110 / path21 / path21_step15,IHTest_202204_DistStA-20221110,path21,path21_step15,Path21_DistStA,Path21_Step15,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step15,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step15/IHTest_202204_Path21_Step15_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step15/IHTest_202204_Path21_Step15_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step15/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step15/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step15/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step15/IHTest_202204_Path21_Step15_HiResLIDAR_DistStA.las,LWHSI1,256.0,1.682050054151884,10.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step15/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step15/session.json,True,True,IHTest_202204_DistStA-20221110|path21|path21_step15
IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step16,IHTest_202204_DistStA-20221110 / path21 / path21_step16,IHTest_202204_DistStA-20221110,path21,path21_step16,Path21_DistStA,Path21_Step16,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step16,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step16/IHTest_202204_Path21_Step16_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step16/IHTest_202204_Path21_Step16_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step16/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step16/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step16/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step16/IHTest_202204_Path21_Step16_HiResLIDAR_DistStA.las,LWHSI1,256.0,3.6167762664353,10.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step16/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step16/session.json,True,True,IHTest_202204_DistStA-20221110|path21|path21_step16
IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step17,IHTest_202204_DistStA-20221110 / path21 / path21_step17,IHTest_202204_DistStA-20221110,path21,path21_step17,Path21_DistStA,Path21_Step17,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step17,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step17/IHTest_202204_Path21_Step17_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step17/IHTest_202204_Path21_Step17_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step17/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step17/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step17/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step17/IHTest_202204_Path21_Step17_HiResLIDAR_DistStA.las,LWHSI1,256.0,5.193076800968864,11.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step17/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step17/session.json,True,True,IHTest_202204_DistStA-20221110|path21|path21_step17
IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step18,IHTest_202204_DistStA-20221110 / path21 / path21_step18,IHTest_202204_DistStA-20221110,path21,path21_step18,Path21_DistStA,Path21_Step18,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step18,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step18/IHTest_202204_Path21_Step18_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step18/IHTest_202204_Path21_Step18_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step18/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step18/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step18/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step18/IHTest_202204_Path21_Step18_HiResLIDAR_DistStA.las,LWHSI1,256.0,4.221943845032461,10.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step18/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step18/session.json,True,True,IHTest_202204_DistStA-20221110|path21|path21_step18
IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step19,IHTest_202204_DistStA-20221110 / path21 / path21_step19,IHTest_202204_DistStA-20221110,path21,path21_step19,Path21_DistStA,Path21_Step19,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step19,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step19/IHTest_202204_Path21_Step19_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step19/IHTest_202204_Path21_Step19_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step19/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step19/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step19/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step19/IHTest_202204_Path21_Step19_HiResLIDAR_DistStA.las,LWHSI1,256.0,6.471171513809507,10.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step19/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step19/session.json,True,True,IHTest_202204_DistStA-20221110|path21|path21_step19
IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step2,IHTest_202204_DistStA-20221110 / path21 / path21_step2,IHTest_202204_DistStA-20221110,path21,path21_step2,Path21_DistStA,Path21_Step2,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step2,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step2/IHTest_202204_Path21_Step2_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step2/IHTest_202204_Path21_Step2_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step2/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step2/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step2/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step2/IHTest_202204_Path21_Step2_HiResLIDAR_DistStA.las,LWHSI1,256.0,5.759952474752561,10.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step2/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step2/session.json,True,True,IHTest_202204_DistStA-20221110|path21|path21_step2
IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step20,IHTest_202204_DistStA-20221110 / path21 / path21_step20,IHTest_202204_DistStA-20221110,path21,path21_step20,Path21_DistStA,Path21_Step20,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step20,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step20/IHTest_202204_Path21_Step20_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step20/IHTest_202204_Path21_Step20_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step20/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step20/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step20/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step20/IHTest_202204_Path21_Step20_HiResLIDAR_DistStA.las,LWHSI1,256.0,7.078401822423508,8.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step20/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step20/session.json,True,True,IHTest_202204_DistStA-20221110|path21|path21_step20
IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step21,IHTest_202204_DistStA-20221110 / path21 / path21_step21,IHTest_202204_DistStA-20221110,path21,path21_step21,Path21_DistStA,Path21_Step21,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step21,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step21/IHTest_202204_Path21_Step21_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step21/IHTest_202204_Path21_Step21_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step21/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step21/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step21/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step21/IHTest_202204_Path21_Step21_HiResLIDAR_DistStA.las,LWHSI1,256.0,4.085962871282384,10.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step21/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step21/session.json,True,True,IHTest_202204_DistStA-20221110|path21|path21_step21
IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step22,IHTest_202204_DistStA-20221110 / path21 / path21_step22,IHTest_202204_DistStA-20221110,path21,path21_step22,Path21_DistStA,Path21_Step22,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step22,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step22/IHTest_202204_Path21_Step22_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step22/IHTest_202204_Path21_Step22_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step22/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step22/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step22/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step22/IHTest_202204_Path21_Step22_HiResLIDAR_DistStA.las,LWHSI1,256.0,1.5941001770927323,8.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step22/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step22/session.json,True,True,IHTest_202204_DistStA-20221110|path21|path21_step22
IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step23,IHTest_202204_DistStA-20221110 / path21 / path21_step23,IHTest_202204_DistStA-20221110,path21,path21_step23,Path21_DistStA,Path21_Step23,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step23,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step23/IHTest_202204_Path21_Step23_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step23/IHTest_202204_Path21_Step23_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step23/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step23/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step23/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step23/IHTest_202204_Path21_Step23_HiResLIDAR_DistStA.las,LWHSI1,256.0,2.825335951201393,11.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step23/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step23/session.json,True,True,IHTest_202204_DistStA-20221110|path21|path21_step23
IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step3,IHTest_202204_DistStA-20221110 / path21 / path21_step3,IHTest_202204_DistStA-20221110,path21,path21_step3,Path21_DistStA,Path21_Step3,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step3,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step3/IHTest_202204_Path21_Step3_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step3/IHTest_202204_Path21_Step3_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step3/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step3/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step3/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step3/IHTest_202204_Path21_Step3_HiResLIDAR_DistStA.las,LWHSI1,256.0,2.0909644366895512,9.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step3/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step3/session.json,True,True,IHTest_202204_DistStA-20221110|path21|path21_step3
IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step4,IHTest_202204_DistStA-20221110 / path21 / path21_step4,IHTest_202204_DistStA-20221110,path21,path21_step4,Path21_DistStA,Path21_Step4,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step4,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step4/IHTest_202204_Path21_Step4_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step4/IHTest_202204_Path21_Step4_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step4/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step4/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step4/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step4/IHTest_202204_Path21_Step4_HiResLIDAR_DistStA.las,LWHSI1,256.0,4.363085858607849,11.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step4/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step4/session.json,True,True,IHTest_202204_DistStA-20221110|path21|path21_step4
IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step5,IHTest_202204_DistStA-20221110 / path21 / path21_step5,IHTest_202204_DistStA-20221110,path21,path21_step5,Path21_DistStA,Path21_Step5,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step5,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step5/IHTest_202204_Path21_Step5_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step5/IHTest_202204_Path21_Step5_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step5/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step5/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step5/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step5/IHTest_202204_Path21_Step5_HiResLIDAR_DistStA.las,LWHSI1,256.0,2.0022817676930087,8.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step5/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step5/session.json,True,True,IHTest_202204_DistStA-20221110|path21|path21_step5
IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step6,IHTest_202204_DistStA-20221110 / path21 / path21_step6,IHTest_202204_DistStA-20221110,path21,path21_step6,Path21_DistStA,Path21_Step6,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step6,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step6/IHTest_202204_Path21_Step6_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step6/IHTest_202204_Path21_Step6_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step6/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step6/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step6/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step6/IHTest_202204_Path21_Step6_HiResLIDAR_DistStA.las,LWHSI1,256.0,1.3658429740649625,8.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step6/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step6/session.json,True,True,IHTest_202204_DistStA-20221110|path21|path21_step6
IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step7,IHTest_202204_DistStA-20221110 / path21 / path21_step7,IHTest_202204_DistStA-20221110,path21,path21_step7,Path21_DistStA,Path21_Step7,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step7,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step7/IHTest_202204_Path21_Step7_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step7/IHTest_202204_Path21_Step7_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step7/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step7/generated_corresp.txt,,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step7/IHTest_202204_Path21_Step7_HiResLIDAR_DistStA.las,LWHSI1,256.0,,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step7/session.json,False,True,IHTest_202204_DistStA-20221110|path21|path21_step7
IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step8,IHTest_202204_DistStA-20221110 / path21 / path21_step8,IHTest_202204_DistStA-20221110,path21,path21_step8,Path21_DistStA,Path21_Step8,without_prior_cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step8,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step8/IHTest_202204_Path21_Step8_LWHSI1_DistStA.hdr,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step8/IHTest_202204_Path21_Step8_LWHSI1_DistStA.bsq,,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step8/picks.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step8/generated_corresp.txt,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step8/fitted.cyl,/disk/IHTest_202204_DistStA-20221110/Path21_DistStA/Path21_Step8/IHTest_202204_Path21_Step8_HiResLIDAR_DistStA.las,LWHSI1,256.0,2.051940323850729,9.0,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step8/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step8/session.json,True,True,IHTest_202204_DistStA-20221110|path21|path21_step8
