collection,path,step,scene,source_pool,has_session_json,has_fit_json,fit_ready,annotation_status,verdict,exclusion_reason,fit_rmse_total_px,fit_rmse_u_px,fit_rmse_v_px,rmse_pass_le_5px,rmse_pass_le_10px,num_picked_pairs,elapsed_seconds_raw,elapsed_seconds_plausible_for_summary,timing_exclusion_reason,replacement_count,clear_count,distance_agreement_status,fit_json,session_json,distance_agreement_available_current,distance_sampled_points,distance_missing_depth_points,distance_scene_error_count,distance_near_points_0_10m,distance_middle_points_10_100m,distance_far_points_100_inf,distance_max_error_percent_of_picked_range,distance_median_error_percent_of_picked_range,distance_mean_error_percent_of_picked_range,distance_max_error_m,distance_median_error_m,distance_all_points_pass_le_1pct,distance_all_points_pass_le_5pct,candidate_rmse5_distance5_current
IHTest_202009_DistStA,path8,path8_step2,IHTest_202009_DistStA / path8 / path8_step2,without_prior_cyl,True,True,True,annotated,good,,2.30574050341732,1.9898799786619472,1.1648248536237042,True,True,8,752.603425,752.603425,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202009_DistStA/path8/path8_step2/fit.json,analysis/annotation_workspace_nocyl/IHTest_202009_DistStA/path8/path8_step2/session.json,True,8,0,0,0,8,0,91.80593346493085,0.17726535243785646,11.692987791317286,52.588909624502335,0.11335917956906982,False,False,False
IHTest_202009_DistStA,path8,path8_step3,IHTest_202009_DistStA / path8 / path8_step3,without_prior_cyl,True,True,True,annotated,good,,2.3199286936820798,1.715288385988034,1.5620034880447629,True,True,9,861.590389,861.590389,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202009_DistStA/path8/path8_step3/fit.json,analysis/annotation_workspace_nocyl/IHTest_202009_DistStA/path8/path8_step3/session.json,True,9,0,0,0,9,0,1.5061095427202573,0.12467526010045886,0.48469399685569914,0.4462841286771102,0.045799573425469475,False,True,True
IHTest_202104_DistStA,path10,path10_step1,IHTest_202104_DistStA / path10 / path10_step1,without_prior_cyl,True,True,True,annotated,good,,2.9360799806675777,2.7958116308257925,0.8966621313606065,True,True,8,88.817647,88.817647,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path10/path10_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path10/path10_step1/session.json,True,8,0,0,0,5,3,4.973255869236016,0.3767870100916233,1.0614213362331901,3.541492852133061,0.3991335302750443,False,True,True
IHTest_202104_DistStA,path1,path1_step0,IHTest_202104_DistStA / path1 / path1_step0,without_prior_cyl,True,True,True,annotated,good,,0.3839383014883739,0.3819181529490664,0.03933374883927321,True,True,8,127.80418,127.80418,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path1/path1_step0/fit.json,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path1/path1_step0/session.json,True,8,0,0,0,8,0,2.7096158841277123,0.18860935641685378,0.6744681300040563,1.2980235840644667,0.10476414578399584,False,True,True
IHTest_202104_DistStA,path26,path26_step1,IHTest_202104_DistStA / path26 / path26_step1,without_prior_cyl,True,True,True,annotated,usable with caution,,19.48482119016336,19.30752125351049,2.622571230277601,False,False,9,334.801069,334.801069,,6,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path26/path26_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path26/path26_step1/session.json,True,9,0,0,0,9,0,45.021807837461665,0.9167067838950319,7.691956470795824,30.17201122939389,0.45336596266661644,False,False,False
IHTest_202104_DistStA,path26,path26_step37,IHTest_202104_DistStA / path26 / path26_step37,without_prior_cyl,True,True,True,annotated,usable with caution,,14.239644590952876,13.973322451400984,2.741119797788251,False,False,9,133.327158,133.327158,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path26/path26_step37/fit.json,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path26/path26_step37/session.json,True,9,0,0,0,9,0,12.235418218684254,1.7760567412680124,3.5306658724444016,6.515958802907356,0.6688349910019902,False,False,False
IHTest_202104_DistStA,path31,path31_step1,IHTest_202104_DistStA / path31 / path31_step1,without_prior_cyl,True,False,False,no_fit_ready,,,,,,False,False,0,0.0,,,0,0,computed_r4p0_frozen,,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path31/path31_step1/session.json,False,0,0,0,0,0,0,,,,,,False,False,False
IHTest_202104_DistStA,path31,path31_step40,IHTest_202104_DistStA / path31 / path31_step40,without_prior_cyl,True,True,True,impossible_scene_no_verdict_recorded,,,11.331875498979933,11.182368145520444,1.8346784411529464,False,False,8,0.0,,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path31/path31_step40/fit.json,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path31/path31_step40/session.json,True,7,1,0,0,7,0,29.69607059371975,5.791217174729078,11.429769013344364,10.52937181632759,2.5781103495812303,False,False,False
IHTest_202104_DistStA,path34,path34_step1,IHTest_202104_DistStA / path34 / path34_step1,without_prior_cyl,True,True,True,annotated,good,,1.6120383621493322,1.291134612267455,0.965214532653788,True,True,9,135.531489,135.531489,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path34/path34_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path34/path34_step1/session.json,True,9,0,0,0,8,1,6.035186042551186,0.260729636885934,0.9535473935765837,2.9955466683131604,0.12292739090489135,False,False,False
IHTest_202104_DistStA,path34,path34_step2,IHTest_202104_DistStA / path34 / path34_step2,without_prior_cyl,True,False,False,no_fit_ready,,,,,,False,False,0,0.0,,,0,0,computed_r4p0_frozen,,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path34/path34_step2/session.json,False,0,0,0,0,0,0,,,,,,False,False,False
IHTest_202104_DistStA,path35,path35_step1,IHTest_202104_DistStA / path35 / path35_step1,without_prior_cyl,True,False,False,no_fit_ready,,,,,,False,False,0,0.0,,,0,0,computed_r4p0_frozen,,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path35/path35_step1/session.json,False,0,0,0,0,0,0,,,,,,False,False,False
IHTest_202104_DistStA,path36,path36_step1,IHTest_202104_DistStA / path36 / path36_step1,without_prior_cyl,True,False,False,skipped_lwhsi_artifacts,bad,LWHSI image has weird artifacts; scene was skipped before annotation.,,,,False,False,0,0.0,,,0,0,computed_r4p0_frozen,,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path36/path36_step1/session.json,False,0,0,0,0,0,0,,,,,,False,False,False
IHTest_202104_DistStA,path36,path36_step11,IHTest_202104_DistStA / path36 / path36_step11,without_prior_cyl,True,True,True,impossible_scene_no_verdict_recorded,,,10.447285421468228,10.209578082379204,2.215916978910699,False,False,9,0.0,,,2,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path36/path36_step11/fit.json,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path36/path36_step11/session.json,True,9,0,0,0,9,0,49.55444371930374,3.6491272886957935,8.375704102745972,9.09486424752685,1.031229837698973,False,False,False
IHTest_202104_DistStA,path36,path36_step6,IHTest_202104_DistStA / path36 / path36_step6,without_prior_cyl,True,True,True,impossible_scene_no_verdict_recorded,,,18.357595044663157,17.991135794291335,3.6497025433876678,False,False,8,0.0,,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path36/path36_step6/fit.json,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path36/path36_step6/session.json,True,8,0,0,2,6,0,16.43423299402626,2.104065978879978,4.091571325779324,9.179121782006753,0.7143493730441257,False,False,False
IHTest_202104_DistStA,path5,path5_step1,IHTest_202104_DistStA / path5 / path5_step1,without_prior_cyl,True,True,True,annotated,good,,0.5980739389596423,0.3088547038017814,0.5121535008200332,True,True,8,97.43199,97.43199,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path5/path5_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path5/path5_step1/session.json,True,8,0,0,0,5,3,4.186711991287282,1.0057240233265685,1.4695171860843332,4.033522317544353,0.4347986166963551,False,True,True
IHTest_202104_DistStA,path5,path5_step4,IHTest_202104_DistStA / path5 / path5_step4,without_prior_cyl,True,True,True,annotated,good,,2.3864893140990753,1.7432820097161206,1.629815658566698,True,True,8,77.97483,77.97483,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path5/path5_step4/fit.json,analysis/annotation_workspace_nocyl/IHTest_202104_DistStA/path5/path5_step4/session.json,True,8,0,0,0,5,3,3.8316524702563366,0.27320780042880144,0.8995522804461031,2.719346059166014,0.28403104170406124,False,True,True
IHTest_202108_DistStA,path12,path12_step1,IHTest_202108_DistStA / path12 / path12_step1,without_prior_cyl,True,True,True,annotated,good,,7.023650265187886,6.853742930322002,1.5355360278205867,False,True,9,0.0,,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path12/path12_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path12/path12_step1/session.json,True,8,1,0,0,8,0,0.8617706555168788,0.23414914543374446,0.31763009571878376,0.4470888163572653,0.10728067390445517,False,False,False
IHTest_202108_DistStA,path12,path12_step2,IHTest_202108_DistStA / path12 / path12_step2,without_prior_cyl,True,True,True,annotated,good,,1.7089676247760535,1.4443513925504723,0.913465597255976,True,True,9,0.0,,,2,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path12/path12_step2/fit.json,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path12/path12_step2/session.json,True,9,0,0,0,9,0,0.5902109408955138,0.23361792607267778,0.2509697461233293,0.26079914273618243,0.06490642561385584,True,True,True
IHTest_202108_DistStA,path12,path12_step3,IHTest_202108_DistStA / path12 / path12_step3,without_prior_cyl,True,True,True,annotated,good,,2.34189311516586,2.162822467158255,0.8981438294709453,True,True,8,0.0,,,2,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path12/path12_step3/fit.json,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path12/path12_step3/session.json,True,8,0,0,0,7,1,1.8887516611442048,0.2121477280003306,0.6158596924337421,1.528076814388669,0.1599682963338651,False,True,True
IHTest_202108_DistStA,path12,path12_step4,IHTest_202108_DistStA / path12 / path12_step4,without_prior_cyl,True,True,True,annotated,bad,,14.279124527351517,14.135021758496615,2.023501211869901,False,False,8,0.0,,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path12/path12_step4/fit.json,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path12/path12_step4/session.json,True,7,1,0,4,3,0,72.90078952711276,1.068015555659664,15.795962082755736,10.511783334581612,0.14318287095050053,False,False,False
IHTest_202108_DistStA,path12,path12_step5,IHTest_202108_DistStA / path12 / path12_step5,without_prior_cyl,True,True,True,annotated,bad,,29.86074394643603,29.668778451722666,3.3804754424803787,False,False,8,0.0,,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path12/path12_step5/fit.json,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path12/path12_step5/session.json,True,7,1,0,0,7,0,7.943741790848355,1.9190581710166754,3.35321014763367,4.708454269349161,0.9601868997786269,False,False,False
IHTest_202108_DistStA,path12,path12_step6,IHTest_202108_DistStA / path12 / path12_step6,without_prior_cyl,True,False,False,no_fit_ready,bad,,,,,False,False,0,0.0,,,0,0,computed_r4p0_frozen,,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path12/path12_step6/session.json,False,0,0,0,0,0,0,,,,,,False,False,False
IHTest_202108_DistStA,path14,path14_step1,IHTest_202108_DistStA / path14 / path14_step1,without_prior_cyl,True,True,True,annotated,usable with caution,,10.372884737700572,9.026445322722642,5.110775148401656,False,False,8,120.267681,120.267681,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path14/path14_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path14/path14_step1/session.json,True,8,0,0,0,8,0,5.008513048750754,0.49784655175558923,1.5350185448191311,1.269310968549906,0.16041166749044677,False,False,False
IHTest_202108_DistStA,path1,path1_step4,IHTest_202108_DistStA / path1 / path1_step4,without_prior_cyl,True,False,False,no_fit_ready,,,,,,False,False,0,0.0,,,0,0,computed_r4p0_frozen,,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path1/path1_step4/session.json,False,0,0,0,0,0,0,,,,,,False,False,False
IHTest_202108_DistStA,path1,path1_step9,IHTest_202108_DistStA / path1 / path1_step9,without_prior_cyl,True,True,True,annotated,bad,,0.9940669829367237,0.9691857716904294,0.22101607750964056,True,True,8,126.850755,126.850755,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path1/path1_step9/fit.json,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path1/path1_step9/session.json,True,8,0,0,0,8,0,1.0065255802969224,0.2857507499086914,0.32600454302455195,0.2964393687940685,0.08326505873341894,False,True,True
IHTest_202108_DistStA,path2,path2_step1,IHTest_202108_DistStA / path2 / path2_step1,without_prior_cyl,True,True,True,annotated,usable with caution,,7.768033838020311,7.577266071997899,1.710961303705636,False,True,8,593.787531,593.787531,,2,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path2/path2_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path2/path2_step1/session.json,True,8,0,0,0,8,0,43.55245821090225,0.462340452775081,5.757181191167787,32.816784601151085,0.15896147916305559,False,False,False
IHTest_202108_DistStA,path2,path2_step2,IHTest_202108_DistStA / path2 / path2_step2,without_prior_cyl,True,True,True,annotated,bad,,18.19143466604968,17.614565017368182,4.544820618909306,False,False,9,377.748701,377.748701,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path2/path2_step2/fit.json,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path2/path2_step2/session.json,True,8,1,0,0,8,0,33.35327244978446,5.204008906369629,10.013303812629953,8.808990929274728,1.2854795211112453,False,False,False
IHTest_202108_DistStA,path2,path2_step3,IHTest_202108_DistStA / path2 / path2_step3,without_prior_cyl,True,True,True,annotated,bad,,2.4500239003773423,2.3799171424856818,0.5819033487813885,True,True,8,266.520427,266.520427,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path2/path2_step3/fit.json,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path2/path2_step3/session.json,True,8,0,0,0,8,0,41.35979946256861,27.2367374924416,22.33187927351599,17.449374205831745,12.386970898416415,False,False,False
IHTest_202108_DistStA,path2,path2_step4,IHTest_202108_DistStA / path2 / path2_step4,without_prior_cyl,True,True,True,annotated,usable with caution,,3.407031658442644,3.0383580649086324,1.5415073762506306,True,True,8,138.199623,138.199623,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path2/path2_step4/fit.json,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path2/path2_step4/session.json,True,8,0,0,0,5,3,1.9592405660519745,0.11627865326476297,0.5679089178202821,1.3950852959392108,0.11427760736395243,False,True,True
IHTest_202108_DistStA,path4,path4_step5,IHTest_202108_DistStA / path4 / path4_step5,without_prior_cyl,True,True,True,impossible_scene_no_verdict_recorded,,,23.444330642081297,23.2545020713619,2.9773768099212763,False,False,8,0.0,,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path4/path4_step5/fit.json,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path4/path4_step5/session.json,True,3,5,0,0,3,0,0.27817153526676475,0.22466969899517258,0.20325498346165408,0.19471035625154798,0.060383213504085376,False,False,False
IHTest_202108_DistStA,path4,path4_step6,IHTest_202108_DistStA / path4 / path4_step6,without_prior_cyl,True,True,True,annotated,good,,2.275181869602108,2.169816450278288,0.6843603669616432,True,True,8,0.0,,,0,3,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path4/path4_step6/fit.json,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path4/path4_step6/session.json,True,14,1,0,0,7,7,48.16902089710802,0.6092917083666818,10.434155671100978,79.42656005759812,0.3992713083154875,False,False,False
IHTest_202108_DistStA,path7,path7_step22,IHTest_202108_DistStA / path7 / path7_step22,without_prior_cyl,True,True,True,annotated,good,,2.1586462190315325,2.0333311457478676,0.7247882109077081,True,True,8,122.500825,122.500825,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path7/path7_step22/fit.json,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path7/path7_step22/session.json,True,8,0,0,0,8,0,3.409192717062426,0.1723029910216734,0.6605868208748964,0.9267801600698711,0.08454442796990946,False,True,True
IHTest_202108_DistStA,path7,path7_step9,IHTest_202108_DistStA / path7 / path7_step9,without_prior_cyl,True,True,True,annotated,good,,1.5453358827241117,1.4920085282944902,0.4024593668076562,True,True,8,122.199616,122.199616,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path7/path7_step9/fit.json,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path7/path7_step9/session.json,True,8,0,0,0,7,1,0.7672466761844503,0.1801180905020319,0.24365997018868174,0.39042772020215466,0.11338047403328488,True,True,True
IHTest_202108_DistStA,path9,path9_step11,IHTest_202108_DistStA / path9 / path9_step11,without_prior_cyl,True,True,True,annotated,bad,,1.2798288367159676,1.216739511916223,0.3968712781641154,True,True,8,144.004477,144.004477,,2,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path9/path9_step11/fit.json,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path9/path9_step11/session.json,True,8,0,0,0,8,0,11.067671055955705,0.3598590154134904,2.784148794196309,5.514706437634125,0.1798500059429351,False,False,False
IHTest_202108_DistStA,path9,path9_step17,IHTest_202108_DistStA / path9 / path9_step17,without_prior_cyl,True,True,True,annotated,good,,2.8394956598346353,2.645560321799985,1.0313807182303196,True,True,8,93.245936,93.245936,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path9/path9_step17/fit.json,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path9/path9_step17/session.json,True,8,0,0,0,8,0,5.9524912047193625,0.4501148540227603,1.7278631465072034,1.6811566737716213,0.11467149044406355,False,False,False
IHTest_202108_DistStA,path9,path9_step4,IHTest_202108_DistStA / path9 / path9_step4,without_prior_cyl,True,False,False,no_fit_ready,,,,,,False,False,0,0.0,,,0,0,computed_r4p0_frozen,,analysis/annotation_workspace_nocyl/IHTest_202108_DistStA/path9/path9_step4/session.json,False,0,0,0,0,0,0,,,,,,False,False,False
IHTest_202204_DistStA-20221110,path12,path12_step1,IHTest_202204_DistStA-20221110 / path12 / path12_step1,without_prior_cyl,True,True,True,annotated,good,,1.960327110800648,1.7003699256654796,0.9755124280255929,True,True,11,243.758482,243.758482,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path12/path12_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path12/path12_step1/session.json,True,11,0,0,0,11,0,6.726750315624946,0.2742397130852355,0.8138576720156475,2.1973650459998595,0.08539056614218765,False,False,False
IHTest_202204_DistStA-20221110,path13,path13_step1,IHTest_202204_DistStA-20221110 / path13 / path13_step1,without_prior_cyl,True,True,True,annotated,good,,4.683945348733446,3.727696320591715,2.8361283770959083,True,True,9,252.16654,252.16654,,2,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step1/session.json,True,9,0,0,0,9,0,6.7863210728750865,0.2388521893859906,1.2183171457775446,2.8272176271008576,0.06975104781447072,False,False,False
IHTest_202204_DistStA-20221110,path13,path13_step10,IHTest_202204_DistStA-20221110 / path13 / path13_step10,without_prior_cyl,True,True,True,annotated,bad,,2.003052285968094,1.5858575982282348,1.2236315370501778,True,True,8,224.483192,224.483192,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step10/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step10/session.json,True,8,0,0,0,8,0,11.068123684753603,0.232822433982311,2.1169405308770175,4.803787545972561,0.08734224592837592,False,False,False
IHTest_202204_DistStA-20221110,path13,path13_step11,IHTest_202204_DistStA-20221110 / path13 / path13_step11,without_prior_cyl,True,True,True,annotated,bad,,7.099843409955874,5.721298140723285,4.204107994670228,False,True,8,165.395569,165.395569,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step11/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step11/session.json,True,8,0,0,0,8,0,12.6577477745945,4.680116238689444,5.135997330470487,11.37513342628759,2.6238893158607723,False,False,False
IHTest_202204_DistStA-20221110,path13,path13_step12,IHTest_202204_DistStA-20221110 / path13 / path13_step12,without_prior_cyl,True,True,True,annotated,bad,,18.426594412057405,18.06129284064037,3.6509016079727528,False,False,8,160.23851,160.23851,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step12/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step12/session.json,True,6,2,0,0,5,1,11.094578530893717,2.790266047908628,3.904037761282678,11.465360255697007,1.7164991459453987,False,False,False
IHTest_202204_DistStA-20221110,path13,path13_step13,IHTest_202204_DistStA-20221110 / path13 / path13_step13,without_prior_cyl,True,True,True,annotated,good,,1.866844133396812,1.2872053736291977,1.352112918545715,True,True,10,98.333713,98.333713,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step13/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step13/session.json,True,10,0,0,0,9,1,28.197708693250345,0.15959174451312136,3.7858488204901426,20.289306917824135,0.06893042970611063,False,False,False
IHTest_202204_DistStA-20221110,path13,path13_step14,IHTest_202204_DistStA-20221110 / path13 / path13_step14,without_prior_cyl,True,True,True,annotated,good,,2.9126537131797647,2.5922451751554907,1.3280875742144977,True,True,10,112.103277,112.103277,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step14/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step14/session.json,True,10,0,0,0,8,2,14.272293965459218,0.17706939358187707,2.6133262211494603,9.705935613571015,0.056947909120435014,False,False,False
IHTest_202204_DistStA-20221110,path13,path13_step15,IHTest_202204_DistStA-20221110 / path13 / path13_step15,without_prior_cyl,True,True,True,annotated,bad,,27.06027442596279,26.947518591795646,2.4677304863464418,False,False,10,135.091962,135.091962,,2,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step15/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step15/session.json,True,8,2,0,0,7,1,54.2022980236967,17.770400219352688,17.59930815741548,120.10127815570033,6.648629161210527,False,False,False
IHTest_202204_DistStA-20221110,path13,path13_step16,IHTest_202204_DistStA-20221110 / path13 / path13_step16,without_prior_cyl,True,True,True,annotated,usable with caution,,2.8171636552397272,2.735806942317393,0.6721394459274184,True,True,8,167.128707,167.128707,,2,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step16/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step16/session.json,True,8,0,0,0,7,1,19.18690905477576,0.2589656577502669,3.0410861978513246,10.808214222409909,0.03858572919018943,False,False,False
IHTest_202204_DistStA-20221110,path13,path13_step17,IHTest_202204_DistStA-20221110 / path13 / path13_step17,without_prior_cyl,True,True,True,annotated,bad,,8.406554090277899,8.177491864460567,1.9490455303684706,False,True,8,109.263573,109.263573,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step17/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step17/session.json,True,7,1,0,0,3,4,71.27400539821619,0.05795907965005938,29.290638497508052,31.820949581987264,0.1216932956336052,False,False,False
IHTest_202204_DistStA-20221110,path13,path13_step2,IHTest_202204_DistStA-20221110 / path13 / path13_step2,without_prior_cyl,True,True,True,annotated,good,,5.676248510514109,5.673993611923592,0.15998013927957438,False,True,8,162.663558,162.663558,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step2/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step2/session.json,True,8,0,0,0,7,1,15.069239595079347,0.4167926024278569,2.5152757531595236,2.364576449392068,0.12685333170981394,False,False,False
IHTest_202204_DistStA-20221110,path13,path13_step3,IHTest_202204_DistStA-20221110 / path13 / path13_step3,without_prior_cyl,True,True,True,annotated,good,,3.213711315593102,3.1783760618626364,0.47525364738180126,True,True,11,185.096466,185.096466,,1,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step3/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step3/session.json,True,11,0,0,0,7,4,5.5680244148736,1.1160937429889206,2.0240569091899356,4.164631852792425,0.34949531403555767,False,False,False
IHTest_202204_DistStA-20221110,path13,path13_step4,IHTest_202204_DistStA-20221110 / path13 / path13_step4,without_prior_cyl,True,True,True,annotated,good,,2.5348802039414595,2.501678226341173,0.40892994532655164,True,True,11,307.630444,307.630444,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step4/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step4/session.json,True,11,0,0,0,6,5,4.320866073487116,1.0844653700818312,1.6445112585061652,3.6717116456820946,0.652043839763806,False,True,True
IHTest_202204_DistStA-20221110,path13,path13_step5,IHTest_202204_DistStA-20221110 / path13 / path13_step5,without_prior_cyl,True,True,True,annotated,good,,9.114997911648837,8.48762129494787,3.3231719309885426,False,True,12,441.865023,441.865023,,0,0,computed_r4p0_frozen,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step5/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step5/session.json,True,12,0,0,0,10,2,10.916443209712055,0.7782548906730844,2.167087573153561,2.429385120418761,0.35022102542421685,False,False,False
