collection,path,step,scene,source_pool,has_session_json,has_fit_json,fit_ready,annotation_status,verdict,exclusion_reason,fit_rmse_total_px,fit_rmse_u_px,fit_rmse_v_px,rmse_pass_le_5px,rmse_pass_le_10px,num_picked_pairs,elapsed_seconds_raw,elapsed_seconds_plausible_for_summary,timing_exclusion_reason,replacement_count,clear_count,distance_agreement_status,fit_json,session_json
IHTest_202204_DistStA-20221110,path12,path12_step1,IHTest_202204_DistStA-20221110 / path12 / path12_step1,without_prior_cyl,True,True,True,annotated,good,,1.960327110800648,1.7003699256654796,0.9755124280255929,True,True,11,243.758482,243.758482,,1,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path12/path12_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path12/path12_step1/session.json
IHTest_202204_DistStA-20221110,path13,path13_step1,IHTest_202204_DistStA-20221110 / path13 / path13_step1,without_prior_cyl,True,True,True,annotated,good,,4.683945348733446,3.727696320591715,2.8361283770959083,True,True,9,252.16654,252.16654,,2,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step1/session.json
IHTest_202204_DistStA-20221110,path13,path13_step10,IHTest_202204_DistStA-20221110 / path13 / path13_step10,without_prior_cyl,True,True,True,annotated,bad,,2.003052285968094,1.5858575982282348,1.2236315370501778,True,True,8,224.483192,224.483192,,1,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step10/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step10/session.json
IHTest_202204_DistStA-20221110,path13,path13_step11,IHTest_202204_DistStA-20221110 / path13 / path13_step11,without_prior_cyl,True,True,True,annotated,bad,,7.099843409955874,5.721298140723285,4.204107994670228,False,True,8,165.395569,165.395569,,0,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step11/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step11/session.json
IHTest_202204_DistStA-20221110,path13,path13_step12,IHTest_202204_DistStA-20221110 / path13 / path13_step12,without_prior_cyl,True,True,True,annotated,bad,,18.426594412057405,18.06129284064037,3.6509016079727528,False,False,8,160.23851,160.23851,,0,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step12/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step12/session.json
IHTest_202204_DistStA-20221110,path13,path13_step13,IHTest_202204_DistStA-20221110 / path13 / path13_step13,without_prior_cyl,True,True,True,annotated,good,,1.866844133396812,1.2872053736291977,1.352112918545715,True,True,10,98.333713,98.333713,,1,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step13/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step13/session.json
IHTest_202204_DistStA-20221110,path13,path13_step14,IHTest_202204_DistStA-20221110 / path13 / path13_step14,without_prior_cyl,True,True,True,annotated,good,,2.9126537131797647,2.5922451751554907,1.3280875742144977,True,True,10,112.103277,112.103277,,0,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step14/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step14/session.json
IHTest_202204_DistStA-20221110,path13,path13_step15,IHTest_202204_DistStA-20221110 / path13 / path13_step15,without_prior_cyl,True,True,True,annotated,bad,,27.06027442596279,26.947518591795646,2.4677304863464418,False,False,10,135.091962,135.091962,,2,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step15/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step15/session.json
IHTest_202204_DistStA-20221110,path13,path13_step16,IHTest_202204_DistStA-20221110 / path13 / path13_step16,without_prior_cyl,True,True,True,annotated,usable with caution,,2.8171636552397272,2.735806942317393,0.6721394459274184,True,True,8,167.128707,167.128707,,2,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step16/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step16/session.json
IHTest_202204_DistStA-20221110,path13,path13_step17,IHTest_202204_DistStA-20221110 / path13 / path13_step17,without_prior_cyl,True,True,True,annotated,bad,,8.406554090277899,8.177491864460567,1.9490455303684706,False,True,8,109.263573,109.263573,,0,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step17/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step17/session.json
IHTest_202204_DistStA-20221110,path13,path13_step2,IHTest_202204_DistStA-20221110 / path13 / path13_step2,without_prior_cyl,True,True,True,annotated,good,,5.676248510514109,5.673993611923592,0.15998013927957438,False,True,8,162.663558,162.663558,,0,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step2/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step2/session.json
IHTest_202204_DistStA-20221110,path13,path13_step3,IHTest_202204_DistStA-20221110 / path13 / path13_step3,without_prior_cyl,True,True,True,annotated,good,,3.213711315593102,3.1783760618626364,0.47525364738180126,True,True,11,185.096466,185.096466,,1,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step3/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step3/session.json
IHTest_202204_DistStA-20221110,path13,path13_step4,IHTest_202204_DistStA-20221110 / path13 / path13_step4,without_prior_cyl,True,True,True,annotated,good,,2.5348802039414595,2.501678226341173,0.40892994532655164,True,True,11,307.630444,307.630444,,0,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step4/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step4/session.json
IHTest_202204_DistStA-20221110,path13,path13_step5,IHTest_202204_DistStA-20221110 / path13 / path13_step5,without_prior_cyl,True,True,True,annotated,good,,9.114997911648837,8.48762129494787,3.3231719309885426,False,True,12,441.865023,441.865023,,0,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step5/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step5/session.json
IHTest_202204_DistStA-20221110,path13,path13_step6,IHTest_202204_DistStA-20221110 / path13 / path13_step6,without_prior_cyl,True,True,True,annotated,good,,3.941394338194678,3.3320227378271787,2.10528235725181,True,True,13,1047.915422,1047.915422,,0,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step6/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step6/session.json
IHTest_202204_DistStA-20221110,path13,path13_step7,IHTest_202204_DistStA-20221110 / path13 / path13_step7,without_prior_cyl,True,True,True,annotated,usable with caution,,2.041506111447495,1.673017755610971,1.1699396533530697,True,True,10,338.436207,338.436207,,8,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step7/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step7/session.json
IHTest_202204_DistStA-20221110,path13,path13_step8,IHTest_202204_DistStA-20221110 / path13 / path13_step8,without_prior_cyl,True,True,True,annotated,bad,,18.817551291372805,18.80472084060189,0.6947738556388792,False,False,10,401.919795,401.919795,,0,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step8/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step8/session.json
IHTest_202204_DistStA-20221110,path13,path13_step9,IHTest_202204_DistStA-20221110 / path13 / path13_step9,without_prior_cyl,True,True,True,annotated,usable with caution,,2.200132591994622,2.1520752207950262,0.4573353981456213,True,True,9,135.658966,135.658966,,0,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step9/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path13/path13_step9/session.json
IHTest_202204_DistStA-20221110,path15,path15_step1,IHTest_202204_DistStA-20221110 / path15 / path15_step1,without_prior_cyl,True,True,True,annotated,good,,1.630347987634692,1.5377709670909314,0.54156718286535,True,True,8,138.342256,138.342256,,0,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step1/session.json
IHTest_202204_DistStA-20221110,path15,path15_step11,IHTest_202204_DistStA-20221110 / path15 / path15_step11,without_prior_cyl,True,True,True,annotated,good,,1.774863688273548,1.6783124162060907,0.5774154012151529,True,True,8,128.965976,128.965976,,1,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step11/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step11/session.json
IHTest_202204_DistStA-20221110,path15,path15_step16,IHTest_202204_DistStA-20221110 / path15 / path15_step16,without_prior_cyl,True,True,True,annotated,good,,1.5088941692420932,1.458742072489022,0.38578903551451516,True,True,8,134.758808,134.758808,,1,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step16/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step16/session.json
IHTest_202204_DistStA-20221110,path15,path15_step21,IHTest_202204_DistStA-20221110 / path15 / path15_step21,without_prior_cyl,True,True,True,annotated,good,,1.5933848879860248,1.3854048534077934,0.787101514047818,True,True,8,1152.743195,1152.743195,,0,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step21/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step21/session.json
IHTest_202204_DistStA-20221110,path15,path15_step26,IHTest_202204_DistStA-20221110 / path15 / path15_step26,without_prior_cyl,True,True,True,annotated,good,,1.3325071606568732,1.076653158254368,0.7851071965169708,True,True,9,134.643,134.643,,1,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step26/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step26/session.json
IHTest_202204_DistStA-20221110,path15,path15_step31,IHTest_202204_DistStA-20221110 / path15 / path15_step31,without_prior_cyl,True,True,True,annotated,good,,1.9213047876434608,1.7689143606016022,0.7499027082756189,True,True,9,110.266225,110.266225,,1,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step31/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step31/session.json
IHTest_202204_DistStA-20221110,path15,path15_step36,IHTest_202204_DistStA-20221110 / path15 / path15_step36,without_prior_cyl,True,True,True,annotated,good,,2.7019631647204325,2.673886448061667,0.3885050918304916,True,True,8,104.083288,104.083288,,0,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step36/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step36/session.json
IHTest_202204_DistStA-20221110,path15,path15_step41,IHTest_202204_DistStA-20221110 / path15 / path15_step41,without_prior_cyl,True,True,True,annotated,good,,2.983413221598681,2.703419902174225,1.261853907288052,True,True,10,162.07293,162.07293,,0,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step41/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step41/session.json
IHTest_202204_DistStA-20221110,path15,path15_step6,IHTest_202204_DistStA-20221110 / path15 / path15_step6,without_prior_cyl,True,False,False,no_fit_ready,,,,,,False,False,0,0.0,,,0,0,pending_recompute_after_completed_labels,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path15/path15_step6/session.json
IHTest_202204_DistStA-20221110,path19,path19_step1,IHTest_202204_DistStA-20221110 / path19 / path19_step1,without_prior_cyl,True,True,True,annotated,good,,2.0725156770060296,1.7774293023733458,1.065864112586761,True,True,11,220.336371,220.336371,,2,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path19/path19_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path19/path19_step1/session.json
IHTest_202204_DistStA-20221110,path20,path20_step1,IHTest_202204_DistStA-20221110 / path20 / path20_step1,without_prior_cyl,True,True,True,annotated,good,,1.3054842254287902,1.2717675861612592,0.2947817321900609,True,True,8,264.205484,264.205484,,2,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path20/path20_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path20/path20_step1/session.json
IHTest_202204_DistStA-20221110,path21,path21_step1,IHTest_202204_DistStA-20221110 / path21 / path21_step1,without_prior_cyl,True,True,True,annotated,good,,4.973420256357792,3.341242546047225,3.6838848102015707,True,True,9,295.357635,295.357635,,0,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step1/session.json
IHTest_202204_DistStA-20221110,path21,path21_step10,IHTest_202204_DistStA-20221110 / path21 / path21_step10,without_prior_cyl,True,True,True,annotated,usable with caution,,1.3512125789877938,1.246479345244509,0.5215981935299089,True,True,9,250.943337,250.943337,,2,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step10/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step10/session.json
IHTest_202204_DistStA-20221110,path21,path21_step11,IHTest_202204_DistStA-20221110 / path21 / path21_step11,without_prior_cyl,True,True,True,annotated,bad,,5.57100890648597,5.004490570196936,2.4476957263834778,False,True,12,307.772568,307.772568,,1,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step11/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step11/session.json
IHTest_202204_DistStA-20221110,path21,path21_step12,IHTest_202204_DistStA-20221110 / path21 / path21_step12,without_prior_cyl,True,True,True,annotated,good,,1.4293148388945358,1.3522198811301311,0.4630791528027654,True,True,9,252.801138,252.801138,,1,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step12/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step12/session.json
IHTest_202204_DistStA-20221110,path21,path21_step13,IHTest_202204_DistStA-20221110 / path21 / path21_step13,without_prior_cyl,True,True,True,annotated,good,,2.5677996388200124,2.4164491271933413,0.8685439544494721,True,True,10,197.860453,197.860453,,2,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step13/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step13/session.json
IHTest_202204_DistStA-20221110,path21,path21_step14,IHTest_202204_DistStA-20221110 / path21 / path21_step14,without_prior_cyl,True,True,True,annotated,good,,0.8028549574909641,0.5012846044931887,0.6271282389319789,True,True,8,272.219191,272.219191,,1,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step14/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step14/session.json
IHTest_202204_DistStA-20221110,path21,path21_step15,IHTest_202204_DistStA-20221110 / path21 / path21_step15,without_prior_cyl,True,True,True,annotated,good,,1.682050054151884,1.5713545706504377,0.6001143207492501,True,True,10,224.292485,224.292485,,2,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step15/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step15/session.json
IHTest_202204_DistStA-20221110,path21,path21_step16,IHTest_202204_DistStA-20221110 / path21 / path21_step16,without_prior_cyl,True,True,True,annotated,good,,3.6167762664353003,3.2091393405022344,1.6680813093763005,True,True,10,333.99671,333.99671,,6,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step16/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step16/session.json
IHTest_202204_DistStA-20221110,path21,path21_step17,IHTest_202204_DistStA-20221110 / path21 / path21_step17,without_prior_cyl,True,True,True,annotated,good,,5.193076800968864,4.32184605706528,2.8791827520652995,False,True,11,667.106097,667.106097,,7,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step17/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step17/session.json
IHTest_202204_DistStA-20221110,path21,path21_step18,IHTest_202204_DistStA-20221110 / path21 / path21_step18,without_prior_cyl,True,True,True,annotated,usable with caution,,4.221943845032461,3.82876607356318,1.7791459143474084,True,True,10,171.961919,171.961919,,1,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step18/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step18/session.json
IHTest_202204_DistStA-20221110,path21,path21_step19,IHTest_202204_DistStA-20221110 / path21 / path21_step19,without_prior_cyl,True,True,True,annotated,usable with caution,,6.471171513809507,6.210326559624677,1.8187646312703454,False,True,10,439.111634,439.111634,,5,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step19/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step19/session.json
IHTest_202204_DistStA-20221110,path21,path21_step2,IHTest_202204_DistStA-20221110 / path21 / path21_step2,without_prior_cyl,True,True,True,annotated,good,,5.759952474752561,2.3045165071401184,5.27884989175927,False,True,10,287.735459,287.735459,,1,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step2/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step2/session.json
IHTest_202204_DistStA-20221110,path21,path21_step20,IHTest_202204_DistStA-20221110 / path21 / path21_step20,without_prior_cyl,True,True,True,annotated,good,,7.0784018224235075,6.8926847510758495,1.610797716032301,False,True,8,461.546952,461.546952,,8,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step20/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step20/session.json
IHTest_202204_DistStA-20221110,path21,path21_step21,IHTest_202204_DistStA-20221110 / path21 / path21_step21,without_prior_cyl,True,True,True,annotated,good,,4.0859628712823834,3.315807060275414,2.3875753652033485,True,True,10,316.795384,316.795384,,4,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step21/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step21/session.json
IHTest_202204_DistStA-20221110,path21,path21_step22,IHTest_202204_DistStA-20221110 / path21 / path21_step22,without_prior_cyl,True,True,True,annotated,good,,1.5941001770927323,1.2511960922390302,0.9877569100608006,True,True,8,166.363846,166.363846,,1,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step22/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step22/session.json
IHTest_202204_DistStA-20221110,path21,path21_step23,IHTest_202204_DistStA-20221110 / path21 / path21_step23,without_prior_cyl,True,True,True,annotated,good,,2.825335951201393,2.7010651750221806,0.8287159690952487,True,True,11,286.636469,286.636469,,2,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step23/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step23/session.json
IHTest_202204_DistStA-20221110,path21,path21_step3,IHTest_202204_DistStA-20221110 / path21 / path21_step3,without_prior_cyl,True,True,True,annotated,good,,2.0909644366895512,1.7659788231549447,1.1195762911337168,True,True,9,179.163994,179.163994,,1,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step3/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step3/session.json
IHTest_202204_DistStA-20221110,path21,path21_step4,IHTest_202204_DistStA-20221110 / path21 / path21_step4,without_prior_cyl,True,True,True,annotated,usable with caution,,4.363085858607849,4.025438971877185,1.6829614651786113,True,True,11,503.104277,503.104277,,4,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step4/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step4/session.json
IHTest_202204_DistStA-20221110,path21,path21_step5,IHTest_202204_DistStA-20221110 / path21 / path21_step5,without_prior_cyl,True,True,True,annotated,good,,2.0022817676930087,1.95981546084443,0.4101897569064521,True,True,8,122.399136,122.399136,,0,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step5/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step5/session.json
IHTest_202204_DistStA-20221110,path21,path21_step6,IHTest_202204_DistStA-20221110 / path21 / path21_step6,without_prior_cyl,True,True,True,annotated,usable with caution,,1.3658429740649625,1.194567503175007,0.6622201372359886,True,True,8,220.084323,220.084323,,0,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step6/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step6/session.json
IHTest_202204_DistStA-20221110,path21,path21_step7,IHTest_202204_DistStA-20221110 / path21 / path21_step7,without_prior_cyl,True,False,False,no_fit_ready,bad,,,,,False,False,0,0.0,,,0,0,pending_recompute_after_completed_labels,,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step7/session.json
IHTest_202204_DistStA-20221110,path21,path21_step8,IHTest_202204_DistStA-20221110 / path21 / path21_step8,without_prior_cyl,True,True,True,annotated,bad,,2.0519403238507286,2.0205589855945187,0.35749192771009797,True,True,9,222.599314,222.599314,,3,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step8/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step8/session.json
IHTest_202204_DistStA-20221110,path21,path21_step9,IHTest_202204_DistStA-20221110 / path21 / path21_step9,without_prior_cyl,True,True,True,annotated,good,,1.8204766995511206,1.3733616421177395,1.1949950684284045,True,True,10,239.737791,239.737791,,2,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step9/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path21/path21_step9/session.json
IHTest_202204_DistStA-20221110,path25,path25_step1,IHTest_202204_DistStA-20221110 / path25 / path25_step1,without_prior_cyl,True,True,True,annotated,good,,1.6290495572682389,1.599965492978299,0.3064520864907838,True,True,11,265.890006,265.890006,,1,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path25/path25_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path25/path25_step1/session.json
IHTest_202204_DistStA-20221110,path26,path26_step1,IHTest_202204_DistStA-20221110 / path26 / path26_step1,without_prior_cyl,True,True,True,annotated,usable with caution,,5.834689855833684,5.739367918146767,1.0503626106807782,False,True,11,690.335669,690.335669,,4,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step1/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step1/session.json
IHTest_202204_DistStA-20221110,path26,path26_step10,IHTest_202204_DistStA-20221110 / path26 / path26_step10,without_prior_cyl,True,True,True,annotated,usable with caution,,4.9991686443129,2.4103450543381055,4.379717325731092,True,True,11,249.201482,249.201482,,5,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step10/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step10/session.json
IHTest_202204_DistStA-20221110,path26,path26_step11,IHTest_202204_DistStA-20221110 / path26 / path26_step11,without_prior_cyl,True,True,True,annotated,usable with caution,,7.245736969096476,6.315478552998781,3.5518213457244454,False,True,12,479.234981,479.234981,,20,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step11/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step11/session.json
IHTest_202204_DistStA-20221110,path26,path26_step12,IHTest_202204_DistStA-20221110 / path26 / path26_step12,without_prior_cyl,True,True,True,annotated,usable with caution,,5.838719548943231,4.956145095090621,3.086627895879421,False,True,12,341.591217,341.591217,,9,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step12/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step12/session.json
IHTest_202204_DistStA-20221110,path26,path26_step13,IHTest_202204_DistStA-20221110 / path26 / path26_step13,without_prior_cyl,True,True,True,annotated,usable with caution,,12.784418428691954,10.392924837869767,7.445029743007619,False,False,14,454.184172,454.184172,,17,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step13/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step13/session.json
IHTest_202204_DistStA-20221110,path26,path26_step14,IHTest_202204_DistStA-20221110 / path26 / path26_step14,without_prior_cyl,True,True,True,annotated,usable with caution,,10.495242905567153,7.711697702353826,7.1189776087840295,False,False,12,339.406511,339.406511,,8,0,pending_recompute_after_completed_labels,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step14/fit.json,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path26/path26_step14/session.json
