scene_id,collection,path,step,source_pool,fit_rmse_total_px,num_picked_pairs,fitted_cyl,fit_json
IHTest_202204_DistStA-20221110/Path28_DistStA/Path28_Step3,IHTest_202204_DistStA-20221110,path28,path28_step3,without_prior_cyl,0.6711828520907781,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step3/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step3/fit.json
IHTest_202204_DistStA-20221110/Path28_DistStA/Path28_Step4,IHTest_202204_DistStA-20221110,path28,path28_step4,without_prior_cyl,2.900089941434382,10,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step4/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step4/fit.json
IHTest_202204_DistStA-20221110/Path28_DistStA/Path28_Step5,IHTest_202204_DistStA-20221110,path28,path28_step5,without_prior_cyl,0.6323241843084212,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step5/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step5/fit.json
IHTest_202204_DistStA-20221110/Path28_DistStA/Path28_Step6,IHTest_202204_DistStA-20221110,path28,path28_step6,without_prior_cyl,1.9376356048910468,10,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step6/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step6/fit.json
IHTest_202204_DistStA-20221110/Path28_DistStA/Path28_Step7,IHTest_202204_DistStA-20221110,path28,path28_step7,without_prior_cyl,1.9253640462543102,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step7/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step7/fit.json
IHTest_202204_DistStA-20221110/Path28_DistStA/Path28_Step8,IHTest_202204_DistStA-20221110,path28,path28_step8,without_prior_cyl,1.5302357788038843,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step8/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step8/fit.json
IHTest_202204_DistStA-20221110/Path28_DistStA/Path28_Step9,IHTest_202204_DistStA-20221110,path28,path28_step9,without_prior_cyl,6.84275965559945,14,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step9/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path28/path28_step9/fit.json
IHTest_202204_DistStA-20221110/Path30_DistStA/Path30_Step1,IHTest_202204_DistStA-20221110,path30,path30_step1,without_prior_cyl,1.2584911513766663,10,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path30/path30_step1/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path30/path30_step1/fit.json
IHTest_202204_DistStA-20221110/Path31_DistStA/Path31_Step1,IHTest_202204_DistStA-20221110,path31,path31_step1,without_prior_cyl,1.2413388821906328,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step1/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step1/fit.json
IHTest_202204_DistStA-20221110/Path31_DistStA/Path31_Step10,IHTest_202204_DistStA-20221110,path31,path31_step10,without_prior_cyl,5.587624380605786,10,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step10/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step10/fit.json
IHTest_202204_DistStA-20221110/Path31_DistStA/Path31_Step11,IHTest_202204_DistStA-20221110,path31,path31_step11,without_prior_cyl,3.3018290491542794,10,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step11/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step11/fit.json
IHTest_202204_DistStA-20221110/Path31_DistStA/Path31_Step12,IHTest_202204_DistStA-20221110,path31,path31_step12,without_prior_cyl,16.197284814766608,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step12/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step12/fit.json
IHTest_202204_DistStA-20221110/Path31_DistStA/Path31_Step13,IHTest_202204_DistStA-20221110,path31,path31_step13,without_prior_cyl,3.5164744315402063,9,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step13/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step13/fit.json
IHTest_202204_DistStA-20221110/Path31_DistStA/Path31_Step14,IHTest_202204_DistStA-20221110,path31,path31_step14,without_prior_cyl,7.59153942884805,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step14/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step14/fit.json
IHTest_202204_DistStA-20221110/Path31_DistStA/Path31_Step17,IHTest_202204_DistStA-20221110,path31,path31_step17,without_prior_cyl,137.171652323985,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step17/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step17/fit.json
IHTest_202204_DistStA-20221110/Path31_DistStA/Path31_Step18,IHTest_202204_DistStA-20221110,path31,path31_step18,without_prior_cyl,22.105018055959462,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step18/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step18/fit.json
IHTest_202204_DistStA-20221110/Path31_DistStA/Path31_Step19,IHTest_202204_DistStA-20221110,path31,path31_step19,without_prior_cyl,9.032850460856297,12,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step19/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step19/fit.json
IHTest_202204_DistStA-20221110/Path31_DistStA/Path31_Step2,IHTest_202204_DistStA-20221110,path31,path31_step2,without_prior_cyl,1.8610760306855214,9,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step2/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step2/fit.json
IHTest_202204_DistStA-20221110/Path31_DistStA/Path31_Step20,IHTest_202204_DistStA-20221110,path31,path31_step20,without_prior_cyl,2.4907081508580275,9,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step20/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step20/fit.json
IHTest_202204_DistStA-20221110/Path31_DistStA/Path31_Step3,IHTest_202204_DistStA-20221110,path31,path31_step3,without_prior_cyl,3.026696013106697,11,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step3/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step3/fit.json
IHTest_202204_DistStA-20221110/Path31_DistStA/Path31_Step4,IHTest_202204_DistStA-20221110,path31,path31_step4,without_prior_cyl,2.7941215178791277,11,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step4/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step4/fit.json
IHTest_202204_DistStA-20221110/Path31_DistStA/Path31_Step5,IHTest_202204_DistStA-20221110,path31,path31_step5,without_prior_cyl,2.7947593556345187,11,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step5/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step5/fit.json
IHTest_202204_DistStA-20221110/Path31_DistStA/Path31_Step6,IHTest_202204_DistStA-20221110,path31,path31_step6,without_prior_cyl,2.9233114510597704,12,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step6/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step6/fit.json
IHTest_202204_DistStA-20221110/Path31_DistStA/Path31_Step7,IHTest_202204_DistStA-20221110,path31,path31_step7,without_prior_cyl,1.8439198516487636,11,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step7/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step7/fit.json
IHTest_202204_DistStA-20221110/Path31_DistStA/Path31_Step8,IHTest_202204_DistStA-20221110,path31,path31_step8,without_prior_cyl,3.2036572761626783,13,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step8/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step8/fit.json
IHTest_202204_DistStA-20221110/Path31_DistStA/Path31_Step9,IHTest_202204_DistStA-20221110,path31,path31_step9,without_prior_cyl,2.206656025952265,12,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step9/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path31/path31_step9/fit.json
IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step1,IHTest_202204_DistStA-20221110,path33,path33_step1,without_prior_cyl,2.684025673943722,9,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step1/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step1/fit.json
IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step10,IHTest_202204_DistStA-20221110,path33,path33_step10,without_prior_cyl,1.9455307672534377,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step10/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step10/fit.json
IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step12,IHTest_202204_DistStA-20221110,path33,path33_step12,without_prior_cyl,5.266341125932504,9,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step12/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step12/fit.json
IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step13,IHTest_202204_DistStA-20221110,path33,path33_step13,without_prior_cyl,4.602784449208559,9,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step13/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step13/fit.json
IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step14,IHTest_202204_DistStA-20221110,path33,path33_step14,without_prior_cyl,7.695466681199434,11,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step14/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step14/fit.json
IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step15,IHTest_202204_DistStA-20221110,path33,path33_step15,without_prior_cyl,1.5520785064929667,10,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step15/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step15/fit.json
IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step16,IHTest_202204_DistStA-20221110,path33,path33_step16,without_prior_cyl,1.9858223958450967,9,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step16/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step16/fit.json
IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step2,IHTest_202204_DistStA-20221110,path33,path33_step2,without_prior_cyl,2.597054530781048,12,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step2/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step2/fit.json
IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step3,IHTest_202204_DistStA-20221110,path33,path33_step3,without_prior_cyl,2.4959294221093753,9,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step3/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step3/fit.json
IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step4,IHTest_202204_DistStA-20221110,path33,path33_step4,without_prior_cyl,2.634295390939413,9,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step4/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step4/fit.json
IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step5,IHTest_202204_DistStA-20221110,path33,path33_step5,without_prior_cyl,2.5542563193059005,10,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step5/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step5/fit.json
IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step6,IHTest_202204_DistStA-20221110,path33,path33_step6,without_prior_cyl,4.2630062365188435,11,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step6/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step6/fit.json
IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step7,IHTest_202204_DistStA-20221110,path33,path33_step7,without_prior_cyl,3.2485139744656877,10,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step7/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step7/fit.json
IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step8,IHTest_202204_DistStA-20221110,path33,path33_step8,without_prior_cyl,2.223634897568643,9,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step8/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step8/fit.json
IHTest_202204_DistStA-20221110/Path33_DistStA/Path33_Step9,IHTest_202204_DistStA-20221110,path33,path33_step9,without_prior_cyl,3.869564795931503,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step9/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path33/path33_step9/fit.json
IHTest_202204_DistStA-20221110/Path35_DistStA/Path35_Step1,IHTest_202204_DistStA-20221110,path35,path35_step1,without_prior_cyl,1.5683870407957563,10,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path35/path35_step1/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path35/path35_step1/fit.json
IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step1,IHTest_202204_DistStA-20221110,path36,path36_step1,without_prior_cyl,1.5100170541313955,12,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step1/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step1/fit.json
IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step11,IHTest_202204_DistStA-20221110,path36,path36_step11,without_prior_cyl,1.9817461164060972,12,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step11/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step11/fit.json
IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step16,IHTest_202204_DistStA-20221110,path36,path36_step16,without_prior_cyl,1.8497460864932438,11,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step16/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step16/fit.json
IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step2,IHTest_202204_DistStA-20221110,path36,path36_step2,without_prior_cyl,1.6965267009138185,9,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step2/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step2/fit.json
IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step21,IHTest_202204_DistStA-20221110,path36,path36_step21,without_prior_cyl,1.6189622726248363,10,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step21/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step21/fit.json
IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step26,IHTest_202204_DistStA-20221110,path36,path36_step26,without_prior_cyl,7.195953860661436,15,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step26/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step26/fit.json
IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step31,IHTest_202204_DistStA-20221110,path36,path36_step31,without_prior_cyl,2.43479028331931,12,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step31/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step31/fit.json
IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step38,IHTest_202204_DistStA-20221110,path36,path36_step38,without_prior_cyl,1.330349965175467,10,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step38/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step38/fit.json
IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step41,IHTest_202204_DistStA-20221110,path36,path36_step41,without_prior_cyl,2.7300471113377354,11,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step41/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step41/fit.json
IHTest_202204_DistStA-20221110/Path36_DistStA/Path36_Step6,IHTest_202204_DistStA-20221110,path36,path36_step6,without_prior_cyl,1.9748334083576875,12,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step6/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path36/path36_step6/fit.json
IHTest_202204_DistStA-20221110/Path38_DistStA/Path38_Step1,IHTest_202204_DistStA-20221110,path38,path38_step1,without_prior_cyl,3.36188214204456,13,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path38/path38_step1/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path38/path38_step1/fit.json
IHTest_202204_DistStA-20221110/Path38_DistStA/Path38_Step15,IHTest_202204_DistStA-20221110,path38,path38_step15,without_prior_cyl,8.709715562797676,12,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path38/path38_step15/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path38/path38_step15/fit.json
IHTest_202204_DistStA-20221110/Path38_DistStA/Path38_Step2,IHTest_202204_DistStA-20221110,path38,path38_step2,without_prior_cyl,1.0408517509416852,11,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path38/path38_step2/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path38/path38_step2/fit.json
IHTest_202204_DistStA-20221110/Path38_DistStA/Path38_Step4,IHTest_202204_DistStA-20221110,path38,path38_step4,without_prior_cyl,0.7261758673797136,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path38/path38_step4/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path38/path38_step4/fit.json
IHTest_202204_DistStA-20221110/Path38_DistStA/Path38_Step5,IHTest_202204_DistStA-20221110,path38,path38_step5,without_prior_cyl,3.7544773162791087,9,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path38/path38_step5/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path38/path38_step5/fit.json
IHTest_202204_DistStA-20221110/Path38_DistStA/Path38_Step7,IHTest_202204_DistStA-20221110,path38,path38_step7,without_prior_cyl,3.8333447908994214,12,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path38/path38_step7/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path38/path38_step7/fit.json
IHTest_202204_DistStA-20221110/Path38_DistStA/Path38_Step9,IHTest_202204_DistStA-20221110,path38,path38_step9,without_prior_cyl,4.552049422346696,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path38/path38_step9/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path38/path38_step9/fit.json
IHTest_202204_DistStA-20221110/Path5_DistStA/Path5_Step21,IHTest_202204_DistStA-20221110,path5,path5_step21,without_prior_cyl,1.300849878469733,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path5/path5_step21/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path5/path5_step21/fit.json
IHTest_202204_DistStA-20221110/Path5_DistStA/Path5_Step42,IHTest_202204_DistStA-20221110,path5,path5_step42,without_prior_cyl,1.8743946625330339,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path5/path5_step42/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path5/path5_step42/fit.json
IHTest_202204_DistStA-20221110/Path7_DistStA/Path7_Step1,IHTest_202204_DistStA-20221110,path7,path7_step1,without_prior_cyl,2.148940780713758,9,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path7/path7_step1/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path7/path7_step1/fit.json
IHTest_202204_DistStA-20221110/Path7_DistStA/Path7_Step10,IHTest_202204_DistStA-20221110,path7,path7_step10,without_prior_cyl,3.4150999214009765,8,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path7/path7_step10/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path7/path7_step10/fit.json
IHTest_202204_DistStA-20221110/Path7_DistStA/Path7_Step3,IHTest_202204_DistStA-20221110,path7,path7_step3,without_prior_cyl,4.658889305889109,13,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path7/path7_step3/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path7/path7_step3/fit.json
IHTest_202204_DistStA-20221110/Path7_DistStA/Path7_Step4,IHTest_202204_DistStA-20221110,path7,path7_step4,without_prior_cyl,1.4181430265335109,9,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path7/path7_step4/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path7/path7_step4/fit.json
IHTest_202204_DistStA-20221110/Path7_DistStA/Path7_Step5,IHTest_202204_DistStA-20221110,path7,path7_step5,without_prior_cyl,3.90508135327659,9,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path7/path7_step5/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path7/path7_step5/fit.json
IHTest_202204_DistStA-20221110/Path7_DistStA/Path7_Step6,IHTest_202204_DistStA-20221110,path7,path7_step6,without_prior_cyl,3.8569448400823356,9,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path7/path7_step6/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path7/path7_step6/fit.json
IHTest_202204_DistStA-20221110/Path7_DistStA/Path7_Step7,IHTest_202204_DistStA-20221110,path7,path7_step7,without_prior_cyl,6.944905520276548,10,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path7/path7_step7/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path7/path7_step7/fit.json
IHTest_202204_DistStA-20221110/Path7_DistStA/Path7_Step8,IHTest_202204_DistStA-20221110,path7,path7_step8,without_prior_cyl,3.14541397642625,9,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path7/path7_step8/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path7/path7_step8/fit.json
IHTest_202204_DistStA-20221110/Path7_DistStA/Path7_Step9,IHTest_202204_DistStA-20221110,path7,path7_step9,without_prior_cyl,3.857115705729056,9,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path7/path7_step9/fitted.cyl,analysis/annotation_workspace_nocyl/IHTest_202204_DistStA-20221110/path7/path7_step9/fit.json
